DIKP,PT.PETROKIMIA GRESIK  SHIP LOADER,12/28/2020,22906562,7906562
DIKP,PT.PETROKIMIA GRESIK  SHIP LOADER,12/29/2020,241744439,226744439
DIKP,PT.PETROKIMIA GRESIK  SHIP LOADER,12/30/2020,162065960,147065960
DIKP,PT.PETROKIMIA GRESIK  SHIP LOADER,12/31/2020,161595888,146595888
DIKP,LOTT,9/1/2020,45032652,30032652
DIKP,LOTT,9/2/2020,74133789,59133789
DIKP,LOTT,9/3/2020,149474646,134474646
DIKP,LOTT,9/4/2020,22117868,7117868
DIKP,LOTT,9/5/2020,40632111,25632111
DIKP,LOTT,9/6/2020,31860401,16860401
DIKP,LOTT,9/7/2020,72522862,57522862
DIKP,LOTT,9/8/2020,77331482,62331482
DIKP,LOTT,9/9/2020,124193799,109193799
DIKP,LOTT,9/10/2020,63621043,48621043
DIKP,LOTT,9/11/2020,104678697,89678697
DIKP,LOTT,9/12/2020,185364634,170364634
DIKP,LOTT,9/13/2020,55130157,40130157
DIKP,LOTT,9/14/2020,237696748,222696748
DIKP,LOTT,9/15/2020,186060763,171060763
DIKP,LOTT,9/16/2020,58357005,43357005
DIKP,LOTT,9/17/2020,138447326,123447326
DIKP,LOTT,9/18/2020,48948093,33948093
DIKP,LOTT,9/19/2020,228300753,213300753
DIKP,LOTT,9/20/2020,48677159,33677159
DIKP,LOTT,9/21/2020,98513373,83513373
DIKP,LOTT,9/22/2020,49106783,34106783
DIKP,LOTT,9/23/2020,38627382,23627382
DIKP,LOTT,9/24/2020,22611225,7611225
DIKP,LOTT,9/25/2020,27425128,12425128
DIKP,LOTT,9/26/2020,78153021,63153021
DIKP,LOTT,9/27/2020,138439454,123439454
DIKP,LOTT,9/28/2020,174118137,159118137
DIKP,LOTT,9/29/2020,245886261,230886261
DIKP,LOTT,9/30/2020,125441399,110441399
DIKP,LOTT,10/1/2020,240557654,225557654
DIKP,LOTT,10/2/2020,75997608,60997608
DIKP,LOTT,10/3/2020,225786310,210786310
DIKP,LOTT,10/4/2020,180285075,165285075
DIKP,LOTT,10/5/2020,143771355,128771355
DIKP,LOTT,10/6/2020,200553539,185553539
DIKP,LOTT,10/7/2020,109367555,94367555
DIKP,LOTT,10/8/2020,74989958,59989958
DIKP,LOTT,10/9/2020,43022269,28022269
DIKP,LOTT,10/10/2020,162777835,147777835
DIKP,LOTT,10/11/2020,66039071,51039071
DIKP,LOTT,10/12/2020,77571302,62571302
DIKP,LOTT,10/13/2020,207429779,192429779
DIKP,LOTT,10/14/2020,217245810,202245810
DIKP,LOTT,10/15/2020,90609458,75609458
DIKP,LOTT,10/16/2020,229122472,214122472
DIKP,LOTT,10/17/2020,159824255,144824255
DIKP,LOTT,10/18/2020,196669698,181669698
DIKP,LOTT,10/19/2020,236022621,221022621
DIKP,LOTT,10/20/2020,240553133,225553133
DIKP,LOTT,10/21/2020,114355916,99355916
DIKP,LOTT,10/22/2020,237268532,222268532
DIKP,LOTT,10/23/2020,153533835,138533835
DIKP,LOTT,10/24/2020,32837051,17837051
DIKP,LOTT,10/25/2020,35767554,20767554
DIKP,LOTT,10/26/2020,49200527,34200527
DIKP,LOTT,10/27/2020,105988176,90988176
DIKP,LOTT,10/28/2020,209986102,194986102
DIKP,LOTT,10/29/2020,202881059,187881059
DIKP,LOTT,10/30/2020,36049588,21049588
DIKP,LOTT,10/31/2020,82823010,67823010
DIKP,LOTT,11/1/2020,153272257,138272257
DIKP,LOTT,11/2/2020,158174103,143174103
DIKP,LOTT,11/3/2020,73290978,58290978
DIKP,LOTT,11/4/2020,34200523,19200523
DIKP,LOTT,11/5/2020,185150526,170150526
DIKP,LOTT,11/6/2020,229298065,214298065
DIKP,LOTT,11/7/2020,249011579,234011579
DIKP,LOTT,11/8/2020,147531827,132531827
DIKP,LOTT,11/9/2020,229113297,214113297
DIKP,LOTT,11/10/2020,62661388,47661388
DIKP,LOTT,11/11/2020,22881210,7881210
DIKP,LOTT,11/12/2020,93338194,78338194
DIKP,LOTT,11/13/2020,139766841,124766841
DIKP,LOTT,11/14/2020,164838571,149838571
DIKP,LOTT,11/15/2020,235077674,220077674
DIKP,LOTT,11/16/2020,82667449,67667449
DIKP,LOTT,11/17/2020,149308507,134308507
DIKP,LOTT,11/18/2020,243369059,228369059
DIKP,LOTT,11/19/2020,107002289,92002289
DIKP,LOTT,11/20/2020,153410394,138410394
DIKP,LOTT,11/21/2020,172771404,157771404
DIKP,LOTT,11/22/2020,231003885,216003885
DIKP,LOTT,11/23/2020,174559607,159559607
DIKP,LOTT,11/24/2020,130799455,115799455
DIKP,LOTT,11/25/2020,192129278,177129278
DIKP,LOTT,11/26/2020,235150800,220150800
DIKP,LOTT,11/27/2020,239912897,224912897
DIKP,LOTT,11/28/2020,241095052,226095052
DIKP,LOTT,11/29/2020,189914846,174914846
DIKP,LOTT,11/30/2020,176354682,161354682
DIKP,LOTT,12/1/2020,47534477,32534477
DIKP,LOTT,12/2/2020,145109839,130109839
DIKP,LOTT,12/3/2020,197697262,182697262
DIKP,LOTT,12/4/2020,34646396,19646396
DIKP,LOTT,12/5/2020,51657934,36657934
DIKP,LOTT,12/6/2020,86487164,71487164
DIKP,LOTT,12/7/2020,75212791,60212791
DIKP,LOTT,12/8/2020,108645646,93645646
DIKP,LOTT,12/9/2020,61650734,46650734
DIKP,LOTT,12/10/2020,97662032,82662032
DIKP,LOTT,12/11/2020,176337324,161337324
DIKP,LOTT,12/12/2020,241308847,226308847
DIKP,LOTT,12/13/2020,68021585,53021585
DIKP,LOTT,12/14/2020,49368535,34368535
DIKP,LOTT,12/15/2020,58025291,43025291
DIKP,LOTT,12/16/2020,194460958,179460958
DIKP,LOTT,12/17/2020,68090420,53090420
DIKP,LOTT,12/18/2020,43761665,28761665
DIKP,LOTT,12/19/2020,165755181,150755181
DIKP,LOTT,12/20/2020,28507214,13507214
DIKP,LOTT,12/21/2020,119025749,104025749
DIKP,LOTT,12/22/2020,62221158,47221158
DIKP,LOTT,12/23/2020,44930482,29930482
DIKP,LOTT,12/24/2020,152365908,137365908
DIKP,LOTT,12/25/2020,62643290,47643290
DIKP,LOTT,12/26/2020,119068399,104068399
DIKP,LOTT,12/27/2020,128697254,113697254
DIKP,LOTT,12/28/2020,35205458,20205458
DIKP,LOTT,12/29/2020,179101398,164101398
DIKP,LOTT,12/30/2020,174928472,159928472
DIKP,LOTT,12/31/2020,59467019,44467019
DIKP,JTB REKIND ACHE,9/1/2020,121829845,106829845
DIKP,JTB REKIND ACHE,9/2/2020,60954885,45954885
DIKP,JTB REKIND ACHE,9/3/2020,201590810,186590810
DIKP,JTB REKIND ACHE,9/4/2020,211186707,196186707
DIKP,JTB REKIND ACHE,9/5/2020,22640910,7640910
DIKP,JTB REKIND ACHE,9/6/2020,93197974,78197974
DIKP,JTB REKIND ACHE,9/7/2020,201784205,186784205
DIKP,JTB REKIND ACHE,9/8/2020,142967451,127967451
DIKP,JTB REKIND ACHE,9/9/2020,201159575,186159575
DIKP,JTB REKIND ACHE,9/10/2020,147202783,132202783
DIKP,JTB REKIND ACHE,9/11/2020,112528752,97528752
DIKP,JTB REKIND ACHE,9/12/2020,65527397,50527397
DIKP,JTB REKIND ACHE,9/13/2020,218506396,203506396
DIKP,JTB REKIND ACHE,9/14/2020,131881673,116881673
DIKP,JTB REKIND ACHE,9/15/2020,29669433,14669433
DIKP,JTB REKIND ACHE,9/16/2020,66368142,51368142
DIKP,JTB REKIND ACHE,9/17/2020,121859088,106859088
DIKP,JTB REKIND ACHE,9/18/2020,84857840,69857840
DIKP,JTB REKIND ACHE,9/19/2020,232695487,217695487
DIKP,JTB REKIND ACHE,9/20/2020,191527961,176527961
DIKP,JTB REKIND ACHE,9/21/2020,94269396,79269396
DIKP,JTB REKIND ACHE,9/22/2020,147276490,132276490
DIKP,JTB REKIND ACHE,9/23/2020,227035069,212035069
DIKP,JTB REKIND ACHE,9/24/2020,20682993,5682993
DIKP,JTB REKIND ACHE,9/25/2020,132259370,117259370
DIKP,JTB REKIND ACHE,9/26/2020,130510519,115510519
DIKP,JTB REKIND ACHE,9/27/2020,190200793,175200793
DIKP,JTB REKIND ACHE,9/28/2020,245848454,230848454
DIKP,JTB REKIND ACHE,9/29/2020,159737608,144737608
DIKP,JTB REKIND ACHE,9/30/2020,190511696,175511696
DIKP,JTB REKIND ACHE,10/1/2020,168214243,153214243
DIKP,JTB REKIND ACHE,10/2/2020,60569115,45569115
DIKP,JTB REKIND ACHE,10/3/2020,222362716,207362716
DIKP,JTB REKIND ACHE,10/4/2020,74421131,59421131
DIKP,JTB REKIND ACHE,10/5/2020,166544324,151544324
DIKP,JTB REKIND ACHE,10/6/2020,60719987,45719987
DIKP,JTB REKIND ACHE,10/7/2020,21905468,6905468
DIKP,JTB REKIND ACHE,10/8/2020,24172993,9172993
DIKP,JTB REKIND ACHE,10/9/2020,230093862,215093862
DIKP,JTB REKIND ACHE,10/10/2020,28237580,13237580
DIKP,JTB REKIND ACHE,10/11/2020,68116877,53116877
DIKP,JTB REKIND ACHE,10/12/2020,62070002,47070002
DIKP,JTB REKIND ACHE,10/13/2020,93094324,78094324
DIKP,JTB REKIND ACHE,10/14/2020,60604886,45604886
DIKP,JTB REKIND ACHE,10/15/2020,71083834,56083834
DIKP,JTB REKIND ACHE,10/16/2020,31959024,16959024
DIKP,JTB REKIND ACHE,10/17/2020,133427166,118427166
DIKP,JTB REKIND ACHE,10/18/2020,237764277,222764277
DIKP,JTB REKIND ACHE,10/19/2020,164026545,149026545
DIKP,JTB REKIND ACHE,10/20/2020,218256490,203256490
DIKP,JTB REKIND ACHE,10/21/2020,87802227,72802227
DIKP,JTB REKIND ACHE,10/22/2020,116929945,101929945
DIKP,JTB REKIND ACHE,10/23/2020,181250726,166250726
DIKP,JTB REKIND ACHE,10/24/2020,167281523,152281523
DIKP,JTB REKIND ACHE,10/25/2020,172338079,157338079
DIKP,JTB REKIND ACHE,10/26/2020,100476464,85476464
DIKP,JTB REKIND ACHE,10/27/2020,100535797,85535797
DIKP,JTB REKIND ACHE,10/28/2020,198702974,183702974
DIKP,JTB REKIND ACHE,10/29/2020,59028097,44028097
DIKP,JTB REKIND ACHE,10/30/2020,83303562,68303562
DIKP,JTB REKIND ACHE,10/31/2020,27829865,12829865
DIKP,JTB REKIND ACHE,11/1/2020,53993080,38993080
DIKP,JTB REKIND ACHE,11/2/2020,54463765,39463765
DIKP,JTB REKIND ACHE,11/3/2020,117709762,102709762
DIKP,JTB REKIND ACHE,11/4/2020,197983310,182983310
DIKP,JTB REKIND ACHE,11/5/2020,27727532,12727532
DIKP,JTB REKIND ACHE,11/6/2020,234959504,219959504
DIKP,JTB REKIND ACHE,11/7/2020,210257345,195257345
DIKP,JTB REKIND ACHE,11/8/2020,197841145,182841145
DIKP,JTB REKIND ACHE,11/9/2020,99029846,84029846
DIKP,JTB REKIND ACHE,11/10/2020,135065619,120065619
DIKP,JTB REKIND ACHE,11/11/2020,137269206,122269206
DIKP,JTB REKIND ACHE,11/12/2020,104130314,89130314
DIKP,JTB REKIND ACHE,11/13/2020,202174546,187174546
DIKP,JTB REKIND ACHE,11/14/2020,151108315,136108315
DIKP,JTB REKIND ACHE,11/15/2020,206674533,191674533
DIKP,JTB REKIND ACHE,11/16/2020,238870361,223870361
DIKP,JTB REKIND ACHE,11/17/2020,135242523,120242523
DIKP,JTB REKIND ACHE,11/18/2020,43271518,28271518
DIKP,JTB REKIND ACHE,11/19/2020,170258871,155258871
DIKP,JTB REKIND ACHE,11/20/2020,73319127,58319127
DIKP,JTB REKIND ACHE,11/21/2020,194950355,179950355
DIKP,JTB REKIND ACHE,11/22/2020,146180994,131180994
DIKP,JTB REKIND ACHE,11/23/2020,84428510,69428510
DIKP,JTB REKIND ACHE,11/24/2020,21215749,6215749
DIKP,JTB REKIND ACHE,11/25/2020,61196430,46196430
DIKP,JTB REKIND ACHE,11/26/2020,90843000,75843000
DIKP,JTB REKIND ACHE,11/27/2020,196457906,181457906
DIKP,JTB REKIND ACHE,11/28/2020,211656198,196656198
DIKP,JTB REKIND ACHE,11/29/2020,57185573,42185573
DIKP,JTB REKIND ACHE,11/30/2020,85204562,70204562
DIKP,JTB REKIND ACHE,12/1/2020,196395430,181395430
DIKP,JTB REKIND ACHE,12/2/2020,212288598,197288598
DIKP,JTB REKIND ACHE,12/3/2020,201798248,186798248
DIKP,JTB REKIND ACHE,12/4/2020,170487224,155487224
DIKP,JTB REKIND ACHE,12/5/2020,87233201,72233201
DIKP,JTB REKIND ACHE,12/6/2020,239323181,224323181
DIKP,JTB REKIND ACHE,12/7/2020,193528534,178528534
DIKP,JTB REKIND ACHE,12/8/2020,114661507,99661507
DIKP,JTB REKIND ACHE,12/9/2020,150014328,135014328
DIKP,JTB REKIND ACHE,12/10/2020,40716305,25716305
DIKP,JTB REKIND ACHE,12/11/2020,50917865,35917865
DIKP,JTB REKIND ACHE,12/12/2020,65530676,50530676
DIKP,JTB REKIND ACHE,12/13/2020,92083172,77083172
DIKP,JTB REKIND ACHE,12/14/2020,108348587,93348587
DIKP,JTB REKIND ACHE,12/15/2020,32904085,17904085
DIKP,JTB REKIND ACHE,12/16/2020,145518090,130518090
DIKP,JTB REKIND ACHE,12/17/2020,224143734,209143734
DIKP,JTB REKIND ACHE,12/18/2020,93149408,78149408
DIKP,JTB REKIND ACHE,12/19/2020,105076098,90076098
DIKP,JTB REKIND ACHE,12/20/2020,110006902,95006902
DIKP,JTB REKIND ACHE,12/21/2020,29435681,14435681
DIKP,JTB REKIND ACHE,12/22/2020,70291605,55291605
DIKP,JTB REKIND ACHE,12/23/2020,192908072,177908072
DIKP,JTB REKIND ACHE,12/24/2020,249202167,234202167
DIKP,JTB REKIND ACHE,12/25/2020,109161211,94161211
DIKP,JTB REKIND ACHE,12/26/2020,208199692,193199692
DIKP,JTB REKIND ACHE,12/27/2020,204564500,189564500
DIKP,JTB REKIND ACHE,12/28/2020,196438869,181438869
DIKP,JTB REKIND ACHE,12/29/2020,165904855,150904855
DIKP,JTB REKIND ACHE,12/30/2020,137258661,122258661
DIKP,JTB REKIND ACHE,12/31/2020,24117271,9117271
DIKP,JTB REKIND VESSEL,9/1/2020,79910789,64910789
DIKP,JTB REKIND VESSEL,9/2/2020,121462669,106462669
DIKP,JTB REKIND VESSEL,9/3/2020,245964987,230964987
DIKP,JTB REKIND VESSEL,9/4/2020,184402595,169402595
DIKP,JTB REKIND VESSEL,9/5/2020,226415681,211415681
DIKP,JTB REKIND VESSEL,9/6/2020,111068051,96068051
DIKP,JTB REKIND VESSEL,9/7/2020,97662418,82662418
DIKP,JTB REKIND VESSEL,9/8/2020,149767122,134767122
DIKP,JTB REKIND VESSEL,9/9/2020,32986562,17986562
DIKP,JTB REKIND VESSEL,9/10/2020,111529809,96529809
DIKP,JTB REKIND VESSEL,9/11/2020,191646006,176646006
DIKP,JTB REKIND VESSEL,9/12/2020,158522472,143522472
DIKP,JTB REKIND VESSEL,9/13/2020,235163864,220163864
DIKP,JTB REKIND VESSEL,9/14/2020,62297356,47297356
DIKP,JTB REKIND VESSEL,9/15/2020,166657289,151657289
DIKP,JTB REKIND VESSEL,9/16/2020,163441731,148441731
DIKP,JTB REKIND VESSEL,9/17/2020,24254601,9254601
DIKP,JTB REKIND VESSEL,9/18/2020,229239483,214239483
DIKP,JTB REKIND VESSEL,9/19/2020,70373518,55373518
DIKP,JTB REKIND VESSEL,9/20/2020,234450445,219450445
DIKP,JTB REKIND VESSEL,9/21/2020,132338882,117338882
DIKP,JTB REKIND VESSEL,9/22/2020,52523477,37523477
DIKP,JTB REKIND VESSEL,9/23/2020,136988256,121988256
DIKP,JTB REKIND VESSEL,9/24/2020,40332343,25332343
DIKP,JTB REKIND VESSEL,9/25/2020,63400745,48400745
DIKP,JTB REKIND VESSEL,9/26/2020,207963748,192963748
DIKP,JTB REKIND VESSEL,9/27/2020,173210834,158210834
DIKP,JTB REKIND VESSEL,9/28/2020,129433915,114433915
DIKP,JTB REKIND VESSEL,9/29/2020,128655625,113655625
DIKP,JTB REKIND VESSEL,9/30/2020,30379605,15379605
DIKP,JTB REKIND VESSEL,10/1/2020,146360439,131360439
DIKP,JTB REKIND VESSEL,10/2/2020,178151572,163151572
DIKP,JTB REKIND VESSEL,10/3/2020,141637583,126637583
DIKP,JTB REKIND VESSEL,10/4/2020,95350096,80350096
DIKP,JTB REKIND VESSEL,10/5/2020,55035788,40035788
DIKP,JTB REKIND VESSEL,10/6/2020,171165774,156165774
DIKP,JTB REKIND VESSEL,10/7/2020,98832762,83832762
DIKP,JTB REKIND VESSEL,10/8/2020,228736744,213736744
DIKP,JTB REKIND VESSEL,10/9/2020,27592011,12592011
DIKP,JTB REKIND VESSEL,10/10/2020,73036326,58036326
DIKP,JTB REKIND VESSEL,10/11/2020,237172487,222172487
DIKP,JTB REKIND VESSEL,10/12/2020,45872832,30872832
DIKP,JTB REKIND VESSEL,10/13/2020,132152486,117152486
DIKP,JTB REKIND VESSEL,10/14/2020,246833184,231833184
DIKP,JTB REKIND VESSEL,10/15/2020,88290534,73290534
DIKP,JTB REKIND VESSEL,10/16/2020,125276424,110276424
DIKP,JTB REKIND VESSEL,10/17/2020,123184344,108184344
DIKP,JTB REKIND VESSEL,10/18/2020,137231000,122231000
DIKP,JTB REKIND VESSEL,10/19/2020,46425003,31425003
DIKP,JTB REKIND VESSEL,10/20/2020,140566535,125566535
DIKP,JTB REKIND VESSEL,10/21/2020,68503282,53503282
DIKP,JTB REKIND VESSEL,10/22/2020,137546734,122546734
DIKP,JTB REKIND VESSEL,10/23/2020,144152694,129152694
DIKP,JTB REKIND VESSEL,10/24/2020,137428611,122428611
DIKP,JTB REKIND VESSEL,10/25/2020,215198996,200198996
DIKP,JTB REKIND VESSEL,10/26/2020,70182050,55182050
DIKP,JTB REKIND VESSEL,10/27/2020,192926883,177926883
DIKP,JTB REKIND VESSEL,10/28/2020,140716860,125716860
DIKP,JTB REKIND VESSEL,10/29/2020,228742343,213742343
DIKP,JTB REKIND VESSEL,10/30/2020,42566822,27566822
DIKP,JTB REKIND VESSEL,10/31/2020,178378168,163378168
DIKP,JTB REKIND VESSEL,11/1/2020,167550330,152550330
DIKP,JTB REKIND VESSEL,11/2/2020,39287087,24287087
DIKP,JTB REKIND VESSEL,11/3/2020,93921871,78921871
DIKP,JTB REKIND VESSEL,11/4/2020,186180298,171180298
DIKP,JTB REKIND VESSEL,11/5/2020,20689875,5689875
DIKP,JTB REKIND VESSEL,11/6/2020,249803688,234803688
DIKP,JTB REKIND VESSEL,11/7/2020,221944346,206944346
DIKP,JTB REKIND VESSEL,11/8/2020,80873765,65873765
DIKP,JTB REKIND VESSEL,11/9/2020,47292547,32292547
DIKP,JTB REKIND VESSEL,11/10/2020,238003879,223003879
DIKP,JTB REKIND VESSEL,11/11/2020,217783938,202783938
DIKP,JTB REKIND VESSEL,11/12/2020,115103955,100103955
DIKP,JTB REKIND VESSEL,11/13/2020,229760937,214760937
DIKP,JTB REKIND VESSEL,11/14/2020,153597127,138597127
DIKP,JTB REKIND VESSEL,11/15/2020,52041551,37041551
DIKP,JTB REKIND VESSEL,11/16/2020,87594530,72594530
DIKP,JTB REKIND VESSEL,11/17/2020,106258303,91258303
DIKP,JTB REKIND VESSEL,11/18/2020,140061581,125061581
DIKP,JTB REKIND VESSEL,11/19/2020,227856693,212856693
DIKP,JTB REKIND VESSEL,11/20/2020,77645041,62645041
DIKP,JTB REKIND VESSEL,11/21/2020,80491239,65491239
DIKP,JTB REKIND VESSEL,11/22/2020,184962413,169962413
DIKP,JTB REKIND VESSEL,11/23/2020,69028856,54028856
DIKP,JTB REKIND VESSEL,11/24/2020,80597711,65597711
DIKP,JTB REKIND VESSEL,11/25/2020,66215989,51215989
DIKP,JTB REKIND VESSEL,11/26/2020,249905747,234905747
DIKP,JTB REKIND VESSEL,11/27/2020,195950919,180950919
DIKP,JTB REKIND VESSEL,11/28/2020,171981945,156981945
DIKP,JTB REKIND VESSEL,11/29/2020,206616539,191616539
DIKP,JTB REKIND VESSEL,11/30/2020,22876935,7876935
DIKP,JTB REKIND VESSEL,12/1/2020,184970223,169970223
DIKP,JTB REKIND VESSEL,12/2/2020,237844577,222844577
DIKP,JTB REKIND VESSEL,12/3/2020,78023524,63023524
DIKP,JTB REKIND VESSEL,12/4/2020,90257924,75257924
DIKP,JTB REKIND VESSEL,12/5/2020,189676052,174676052
DIKP,JTB REKIND VESSEL,12/6/2020,131627219,116627219
DIKP,JTB REKIND VESSEL,12/7/2020,49428900,34428900
DIKP,JTB REKIND VESSEL,12/8/2020,232521958,217521958
DIKP,JTB REKIND VESSEL,12/9/2020,98849520,83849520
DIKP,JTB REKIND VESSEL,12/10/2020,227304586,212304586
DIKP,JTB REKIND VESSEL,12/11/2020,79593970,64593970
DIKP,JTB REKIND VESSEL,12/12/2020,137013325,122013325
DIKP,JTB REKIND VESSEL,12/13/2020,227454167,212454167
DIKP,JTB REKIND VESSEL,12/14/2020,160152468,145152468
DIKP,JTB REKIND VESSEL,12/15/2020,46478913,31478913
DIKP,JTB REKIND VESSEL,12/16/2020,96142057,81142057
DIKP,JTB REKIND VESSEL,12/17/2020,94218629,79218629
DIKP,JTB REKIND VESSEL,12/18/2020,81739751,66739751
DIKP,JTB REKIND VESSEL,12/19/2020,245401058,230401058
DIKP,JTB REKIND VESSEL,12/20/2020,81283196,66283196
DIKP,JTB REKIND VESSEL,12/21/2020,31561830,16561830
DIKP,JTB REKIND VESSEL,12/22/2020,189702163,174702163
DIKP,JTB REKIND VESSEL,12/23/2020,201231893,186231893
DIKP,JTB REKIND VESSEL,12/24/2020,100488821,85488821
DIKP,JTB REKIND VESSEL,12/25/2020,230275902,215275902
DIKP,JTB REKIND VESSEL,12/26/2020,141599947,126599947
DIKP,JTB REKIND VESSEL,12/27/2020,78355630,63355630
DIKP,JTB REKIND VESSEL,12/28/2020,204587765,189587765
DIKP,JTB REKIND VESSEL,12/29/2020,55281664,40281664
DIKP,JTB REKIND VESSEL,12/30/2020,221277852,206277852
DIKP,JTB REKIND VESSEL,12/31/2020,85549928,70549928
DIKP,JTB REKIND TANGKI-1,9/1/2020,40086484,25086484
DIKP,JTB REKIND TANGKI-1,9/2/2020,181772395,166772395
DIKP,JTB REKIND TANGKI-1,9/3/2020,231725612,216725612
DIKP,JTB REKIND TANGKI-1,9/4/2020,29968581,14968581
DIKP,JTB REKIND TANGKI-1,9/5/2020,127847032,112847032
DIKP,JTB REKIND TANGKI-1,9/6/2020,173661175,158661175
DIKP,JTB REKIND TANGKI-1,9/7/2020,160816785,145816785
DIKP,JTB REKIND TANGKI-1,9/8/2020,99915489,84915489
DIKP,JTB REKIND TANGKI-1,9/9/2020,96470529,81470529
DIKP,JTB REKIND TANGKI-1,9/10/2020,107039615,92039615
DIKP,JTB REKIND TANGKI-1,9/11/2020,69979951,54979951
DIKP,JTB REKIND TANGKI-1,9/12/2020,183897530,168897530
DIKP,JTB REKIND TANGKI-1,9/13/2020,122702183,107702183
DIKP,JTB REKIND TANGKI-1,9/14/2020,60039752,45039752
DIKP,JTB REKIND TANGKI-1,9/15/2020,84660082,69660082
DIKP,JTB REKIND TANGKI-1,9/16/2020,165118643,150118643
DIKP,JTB REKIND TANGKI-1,9/17/2020,145656674,130656674
DIKP,JTB REKIND TANGKI-1,9/18/2020,77722259,62722259
DIKP,JTB REKIND TANGKI-1,9/19/2020,139557949,124557949
DIKP,JTB REKIND TANGKI-1,9/20/2020,76706147,61706147
DIKP,JTB REKIND TANGKI-1,9/21/2020,93883265,78883265
DIKP,JTB REKIND TANGKI-1,9/22/2020,191889604,176889604
DIKP,JTB REKIND TANGKI-1,9/23/2020,108185543,93185543
DIKP,JTB REKIND TANGKI-1,9/24/2020,117215319,102215319
DIKP,JTB REKIND TANGKI-1,9/25/2020,165061003,150061003
DIKP,JTB REKIND TANGKI-1,9/26/2020,211771298,196771298
DIKP,JTB REKIND TANGKI-1,9/27/2020,48007354,33007354
DIKP,JTB REKIND TANGKI-1,9/28/2020,219756972,204756972
DIKP,JTB REKIND TANGKI-1,9/29/2020,227580338,212580338
DIKP,JTB REKIND TANGKI-1,9/30/2020,226423030,211423030
DIKP,JTB REKIND TANGKI-1,10/1/2020,151011187,136011187
DIKP,JTB REKIND TANGKI-1,10/2/2020,91048268,76048268
DIKP,JTB REKIND TANGKI-1,10/3/2020,63774873,48774873
DIKP,JTB REKIND TANGKI-1,10/4/2020,101430857,86430857
DIKP,JTB REKIND TANGKI-1,10/5/2020,39954810,24954810
DIKP,JTB REKIND TANGKI-1,10/6/2020,211664674,196664674
DIKP,JTB REKIND TANGKI-1,10/7/2020,58725415,43725415
DIKP,JTB REKIND TANGKI-1,10/8/2020,201276446,186276446
DIKP,JTB REKIND TANGKI-1,10/9/2020,66852269,51852269
DIKP,JTB REKIND TANGKI-1,10/10/2020,180768115,165768115
DIKP,JTB REKIND TANGKI-1,10/11/2020,82935700,67935700
DIKP,JTB REKIND TANGKI-1,10/12/2020,72330446,57330446
DIKP,JTB REKIND TANGKI-1,10/13/2020,188876465,173876465
DIKP,JTB REKIND TANGKI-1,10/14/2020,48176093,33176093
DIKP,JTB REKIND TANGKI-1,10/15/2020,193481208,178481208
DIKP,JTB REKIND TANGKI-1,10/16/2020,82273039,67273039
DIKP,JTB REKIND TANGKI-1,10/17/2020,99189954,84189954
DIKP,JTB REKIND TANGKI-1,10/18/2020,177878039,162878039
DIKP,JTB REKIND TANGKI-1,10/19/2020,137528293,122528293
DIKP,JTB REKIND TANGKI-1,10/20/2020,238679506,223679506
DIKP,JTB REKIND TANGKI-1,10/21/2020,225316971,210316971
DIKP,JTB REKIND TANGKI-1,10/22/2020,58182329,43182329
DIKP,JTB REKIND TANGKI-1,10/23/2020,181242664,166242664
DIKP,JTB REKIND TANGKI-1,10/24/2020,52823698,37823698
DIKP,JTB REKIND TANGKI-1,10/25/2020,144274578,129274578
DIKP,JTB REKIND TANGKI-1,10/26/2020,148233948,133233948
DIKP,JTB REKIND TANGKI-1,10/27/2020,115029201,100029201
DIKP,JTB REKIND TANGKI-1,10/28/2020,43083176,28083176
DIKP,JTB REKIND TANGKI-1,10/29/2020,179879651,164879651
DIKP,JTB REKIND TANGKI-1,10/30/2020,62776246,47776246
DIKP,JTB REKIND TANGKI-1,10/31/2020,27337569,12337569
DIKP,JTB REKIND TANGKI-1,11/1/2020,109803382,94803382
DIKP,JTB REKIND TANGKI-1,11/2/2020,88555161,73555161
DIKP,JTB REKIND TANGKI-1,11/3/2020,56533412,41533412
DIKP,JTB REKIND TANGKI-1,11/4/2020,215856450,200856450
DIKP,JTB REKIND TANGKI-1,11/5/2020,112944808,97944808
DIKP,JTB REKIND TANGKI-1,11/6/2020,54815146,39815146
DIKP,JTB REKIND TANGKI-1,11/7/2020,201941153,186941153
DIKP,JTB REKIND TANGKI-1,11/8/2020,134528094,119528094
DIKP,JTB REKIND TANGKI-1,11/9/2020,96097624,81097624
DIKP,JTB REKIND TANGKI-1,11/10/2020,66659286,51659286
DIKP,JTB REKIND TANGKI-1,11/11/2020,166121896,151121896
DIKP,JTB REKIND TANGKI-1,11/12/2020,207342348,192342348
DIKP,JTB REKIND TANGKI-1,11/13/2020,144581302,129581302
DIKP,JTB REKIND TANGKI-1,11/14/2020,193420383,178420383
DIKP,JTB REKIND TANGKI-1,11/15/2020,140545239,125545239
DIKP,JTB REKIND TANGKI-1,11/16/2020,168504605,153504605
DIKP,JTB REKIND TANGKI-1,11/17/2020,127267199,112267199
DIKP,JTB REKIND TANGKI-1,11/18/2020,83791686,68791686
DIKP,JTB REKIND TANGKI-1,11/19/2020,136752487,121752487
DIKP,JTB REKIND TANGKI-1,11/20/2020,53982650,38982650
